image,caption
2814028429_561a215259.jpg,There are two children in the water and one balancing on a float and they are all wearing helmets .
2814037463_74de97da86.jpg,A woman has a finger pointing in her face .
2814037463_74de97da86.jpg,"A woman sits at a table near a window , with a plate and glass in front of her ."
2814037463_74de97da86.jpg,A woman sitting down to have a meal is being pointed at .
2814037463_74de97da86.jpg,A woman wearing a floral dress sits as a finger is pointed at her .
2814037463_74de97da86.jpg,"On the left , a hand points to a surprised looking woman with short hair sitting at a table in front of a window"
281419391_522557ce27.jpg,A black race car spins its tires while smoke comes out .
281419391_522557ce27.jpg,A black race car starts up in front of a crowd of people .
281419391_522557ce27.jpg,A broken down car during a race
281419391_522557ce27.jpg,Race car smoking very badly on the racetrack .
281419391_522557ce27.jpg,Red Bull-branded race car leaves smoke behind it in front of a crowd .
2814406547_a237ef0122.jpg,A man in a colorful outfit stands over a trashcan outdoors .
2814406547_a237ef0122.jpg,A man in a robe leaning against a trashcan and watching pedestrians .
2814406547_a237ef0122.jpg,A man wears a floral bathroom as he stands over a trashcan .
2814406547_a237ef0122.jpg,A person wearing clothes with a floral pattern leans on a trashcan cage .
2814406547_a237ef0122.jpg,person wearing a flowered robe holding a cup of coffee leaning on trashcan
2815256108_fc1302117d.jpg,"Two men are standing beside a sign that says "" Jesus or hell "" ."
2815256108_fc1302117d.jpg,Two men are standing in front of a protest sign resting on a red electric box .
2815256108_fc1302117d.jpg,"Two men are talking on the street ; one is pointing at a sign that says "" Jesus or Hell "" beneath a red box , and the other is standing there listening ."
2815256108_fc1302117d.jpg,"Two men discuss a sign that says "" Jesus or Hell "" ."
2815256108_fc1302117d.jpg,Two men talking by a red box and a poster
2815745115_c8479d560c.jpg,A carnival worker surrounded by stuffed animals .
2815745115_c8479d560c.jpg,A woman wearing a striped top stands near the stuffed animal prizes .
2815745115_c8479d560c.jpg,Lady in a stuffed animal store .
2815745115_c8479d560c.jpg,Woman wearing black and white striped shirt standing amongst stuffed animals hanging and on a shelf .
2815745115_c8479d560c.jpg,Woman with stuffed animal display .
2815755985_0fa55544c0.jpg,A blonde-haired girl plays on a blown-up bouncy toy .
2815755985_0fa55544c0.jpg,A little blonde girl crawling into a blue inflatable bouncy house .
2815755985_0fa55544c0.jpg,A smiling blond girl crawling into a moonwalk .
2815755985_0fa55544c0.jpg,A young blond girl in a blue bouncy house .
2815755985_0fa55544c0.jpg,A young girl laying on a blue inflatable toy
2815788792_d226215d10.jpg,A dog jumping upside down in front of a man .
2815788792_d226215d10.jpg,A man demonstrating his black and white dog performing a back flip .
2815788792_d226215d10.jpg,A man in a white t-shirt watching a dog do a back flip
2815788792_d226215d10.jpg,A man standing behind a small black and white dog doing a back flip .
2815788792_d226215d10.jpg,"Dog jumps backwards , doing trick with man outdoors ."
2816259113_461f8dedb0.jpg,A dog goes through an obstacle course while his owner runs beside him .
2816259113_461f8dedb0.jpg,A dog owner is running alongside his pet while the pet avoids obstacles on a course .
2816259113_461f8dedb0.jpg,A man and a dog navigate an obstacle course .
2816259113_461f8dedb0.jpg,a man runs with his dog at a dog show .
2816259113_461f8dedb0.jpg,Man in red shirt watches dog on an agility course .
2817230861_d27341dec0.jpg,Two female beach volleyball players face off at the net with the Beijing Olympics logo visible in the background .
2817230861_d27341dec0.jpg,two female volleyball players try to hit the ball .
2817230861_d27341dec0.jpg,Two woman playing beach volleyball .
2817230861_d27341dec0.jpg,Two women in skimpy outfits play sand volleyball .
2817230861_d27341dec0.jpg,Two women play volleyball on the sand .
281754914_bc8119a0ed.jpg,A boy in a yellow polo standing in tall grass
281754914_bc8119a0ed.jpg,A kid hides from the camera in the overgrown bushes .
281754914_bc8119a0ed.jpg,A little boy standing in very tall green grass .
281754914_bc8119a0ed.jpg,Boy in striped shirt standing among the tall grasses .
281754914_bc8119a0ed.jpg,"The little boy in a yellow , striped shirt stands in some tall grass ."
2817847072_5eb3bc30ac.jpg,A boy in a soccer uniform running in a field during a game .
2817847072_5eb3bc30ac.jpg,A boy in a soccer uniform running on a field
2817847072_5eb3bc30ac.jpg,A boy in green and white looks alert during a soccer game .
2817847072_5eb3bc30ac.jpg,A soccer player is running on the field
2817847072_5eb3bc30ac.jpg,A soccer player running on the field .
2818735880_68b3dfe1f5.jpg,brown dogs are running down a trail
2818735880_68b3dfe1f5.jpg,A group of dogs runs down a path through dry grass and bushes .
2818735880_68b3dfe1f5.jpg,A pack of dogs are running away down a trail .
2818735880_68b3dfe1f5.jpg,Five brown dogs are walking down a grassy path .
2818735880_68b3dfe1f5.jpg,Many dogs are running the same way in a field .
2819254573_9ecb5f4d5e.jpg,A child is yelling whilst on a roller coaster
2819254573_9ecb5f4d5e.jpg,"A happy , excited boy on a roller coaster ."
2819254573_9ecb5f4d5e.jpg,A kid is yelling while on a roller coaster .
2819254573_9ecb5f4d5e.jpg,A young boy screams on a roller coaster .
2819254573_9ecb5f4d5e.jpg,The blonde boy is riding roller-coaster with his mouth wide open .
282116218_7fd7583d6e.jpg,A black dog running through a grassy yard carrying a large ball in its mouth .
282116218_7fd7583d6e.jpg,A black dog runs with a ball in its mouth .
282116218_7fd7583d6e.jpg,A dog runs in a yard with a deflated ball in its mouth .
282116218_7fd7583d6e.jpg,a dog runs with a volleyball .
282116218_7fd7583d6e.jpg,The black dog is carrying a blue and white ball in its mouth .
282131366_5f9a39c43c.jpg,A woman is attempting to walk a tightrope with onlookers nearby a rocky shored lake reflecting sun .
282131366_5f9a39c43c.jpg,A woman is walking on a rope by a lack as the sunsets .
282131366_5f9a39c43c.jpg,A woman leaning to her right as the sun sets .
282131366_5f9a39c43c.jpg,Girl regains composure in a sunset with a man in the background
282131366_5f9a39c43c.jpg,The woman is dancing on the shore of a lake at dusk .
2822148499_eaa46c99d4.jpg,A brown and white dog is looking at a tennis ball floating in a pool .
2822148499_eaa46c99d4.jpg,a brown and white dog looking into a pool at a tennis ball .
2822148499_eaa46c99d4.jpg,A brown and white dog walks down a ramp toward a pool of water in which a green tennis ball floats .
2822148499_eaa46c99d4.jpg,A dog descends a ramp into the pool to get a tennis ball .
2822148499_eaa46c99d4.jpg,A dog looking at a tennis ball floating in a pool .
2822290399_97c809d43b.jpg,A small white dog has on a leash and is walking next to a fence .
2822290399_97c809d43b.jpg,A white dog is walking down a dirt road .
2822290399_97c809d43b.jpg,"A white dog runs along a path , trailing a leash ."
2822290399_97c809d43b.jpg,A white dog with a loose leash is on a dirt road
2822290399_97c809d43b.jpg,A white puppy walks down a dirt path trailing his leash on the ground behind him .
2822891602_ff61df2ece.jpg,A boy in an orange snorkel mask swims underwater .
2822891602_ff61df2ece.jpg,A kid is diving underwater while wearing swim gear and orange goggles .
2822891602_ff61df2ece.jpg,Boy swims underwater with orange mask on .
2822891602_ff61df2ece.jpg,The boy in red goggles swims underwater .
2822891602_ff61df2ece.jpg,The little boy swims under the water .
2823075967_be4c350e9e.jpg,A black and white dog is playing with a tan dog .
2823075967_be4c350e9e.jpg,The black and white dog is biting the brown and white dog .
2823075967_be4c350e9e.jpg,Two dogs appear to be kissing with one another on flat ground .
2823075967_be4c350e9e.jpg,Two dogs either fighting or playing together .
2823075967_be4c350e9e.jpg,Two dogs play around at nighttime .
2823200990_7b02b7cc36.jpg,A boy jumping off a chair .
2823200990_7b02b7cc36.jpg,A boy jumps high indoors while a woman sleeps on a nearby couch .
2823200990_7b02b7cc36.jpg,A little boy with brown hair jumped off of a brown chair onto the floor .
2823200990_7b02b7cc36.jpg,A young boy becomes airborne in a family room setting while a woman rests behind him .
2823200990_7b02b7cc36.jpg,A young boy jumping off a chair
2823575468_15f6c345fc.jpg,A boy in blue shorts running on a concrete surface while holding goggles .
2823575468_15f6c345fc.jpg,A wet boy carrying goggles runs .
2823575468_15f6c345fc.jpg,A young boy runs barefoot while wearing a blue swimsuit .
2823575468_15f6c345fc.jpg,Boy wearing swim trunks holding goggles and running
2823575468_15f6c345fc.jpg,The young athlete completes the swimming portion of the race .
2824004868_1fc0a81173.jpg,A girl is outside a house with a pink hula hoop spinning around her upper leg .
2824004868_1fc0a81173.jpg,A girl poses on a shady driveway .
2824004868_1fc0a81173.jpg,A girl stands in a driveway .
2824004868_1fc0a81173.jpg,A young girl stands barefoot on a driveway and uses a hula-hoop .
2824004868_1fc0a81173.jpg,Child playing with a hula hoop on a cement driveway in housing alotment .
2824401212_8da8ab99d6.jpg,A crowd of people socializing at night .
2824401212_8da8ab99d6.jpg,A girl in an orange jacket talks on the phone while another girl smokes .
2824401212_8da8ab99d6.jpg,A woman in an orange jacket is talking on her cellphone .
2824401212_8da8ab99d6.jpg,A woman wearing orange stands in a crowd and talks on the phone .
2824401212_8da8ab99d6.jpg,The woman in orange talks on a cellphone whist standing in front of the woman who is smoking a cigarette .
2824922268_3fafb64683.jpg,A brown dog is splashing water in a yard .
2824922268_3fafb64683.jpg,A dog is on the grass shaking himself dry .
2824922268_3fafb64683.jpg,A dog splashes water while on green grass .
2824922268_3fafb64683.jpg,A dog tries to drink water from a sprinkler .
2824922268_3fafb64683.jpg,A tan dog shaking off some water on a lawn
2825483885_3f7c54db3e.jpg,A man in a dress suit is riding a bike down the paved road .
2825483885_3f7c54db3e.jpg,A man on a bike is riding along the side of a country road
2825483885_3f7c54db3e.jpg,An older gentleman rides his bike along the side of a road in a rural area .
2825483885_3f7c54db3e.jpg,An old man rides a bicycle on a country road .
2825483885_3f7c54db3e.jpg,Man riding a bicycle down a road with clouds overhead .
2825540754_5e0c13e6b8.jpg,A boy in a yellow tank top runs away from a crashing wave .
2825540754_5e0c13e6b8.jpg,A buy with a pale on a beach .
2825540754_5e0c13e6b8.jpg,A child runs away from an approaching wave .
2825540754_5e0c13e6b8.jpg,A kid with a bucket runs from a wave
2825540754_5e0c13e6b8.jpg,a little boy is running on the beach with a red bucket in his hand .
2825668136_107223182c.jpg,"A bike rider jumping off his bike , doing a trick"
2825668136_107223182c.jpg,A guy is doing a trick on a bike .
2825668136_107223182c.jpg,A man is performing a jumping trip on his bicycle .
2825668136_107223182c.jpg,A man with a bike jumps high above the concrete .
2825668136_107223182c.jpg,"Bike rider jumps off of gray stone rise , does trick in air ."
2826030193_4278ccb833.jpg,A baby in a red hooded sweatshirt clibing a red mat .
2826030193_4278ccb833.jpg,A baby wearing a red jacket climbs on a red table .
2826030193_4278ccb833.jpg,A little kid climbs a red mat on a festive carpet .
2826030193_4278ccb833.jpg,The child in the red coat laid in the red mat .
2826030193_4278ccb833.jpg,The toddler is ready to climb the red piece of equipment .
2826574228_c63009e473.jpg,A man take a picture of a woman in a blue top and jeans standing on a stump near the water .
2826574228_c63009e473.jpg,A woman balances on a stump while a man takes her picture .
2826574228_c63009e473.jpg,A woman stands atop a waterside piling .
2826574228_c63009e473.jpg,Man shooting picture of women at the beach .
2826574228_c63009e473.jpg,The girl standing on the post by the water is having her picture taken by the man with the camera .
2826647354_650ff5eb03.jpg,A small child on riding toy and a larger child on a small bicycle with training wheels .
2826647354_650ff5eb03.jpg,The little boy in the red shirt looks at the smaller boy in an orange shirt while riding bikes .
2826647354_650ff5eb03.jpg,Two children ride their bikes on the asphalt street .
2826647354_650ff5eb03.jpg,Two little boys riding their bikes in the street .
2826647354_650ff5eb03.jpg,Two young boys ride small bikes on the road of a neighborhood .
2826769554_85c90864c9.jpg,A brown dog is carrying a wet stick on the shore of the ocean .
2826769554_85c90864c9.jpg,A dog bounds across the sandy beach with a stick in his mouth and water splashing off his paws .
2826769554_85c90864c9.jpg,"A wet , blond dog carries a stick on the shore ."
